000000 000000 [hunk] lha start:002000 end:00ef60
000001 000001 [args] e skid.lha_
000002 000002 [home] .
001b30 0020b8: 5380                : subq.l  #1, D0
001b31 0020ba: 66fa                : bne     $20b6
001b32 0020b6: 20dc                : move.l  (A4)+, (A0)+
001b7f 0020b8: 5380                : subq.l  #1, D0
001b80 0020ba: 66fa                : bne     $20b6
001b81 0020b6: 20dc                : move.l  (A4)+, (A0)+
001b82 0020b8: 5380                : subq.l  #1, D0
001b83 0020ba: 66fa                : bne     $20b6
001b84 0020b6: 20dc                : move.l  (A4)+, (A0)+
001bd1 0020b8: 5380                : subq.l  #1, D0
001bd2 0020ba: 66fa                : bne     $20b6
001bd3 0020b6: 20dc                : move.l  (A4)+, (A0)+
001bd4 0020b8: 5380                : subq.l  #1, D0
001bd5 0020ba: 66fa                : bne     $20b6
001bd6 0020b6: 20dc                : move.l  (A4)+, (A0)+
001c23 0020b8: 5380                : subq.l  #1, D0
001c24 0020ba: 66fa                : bne     $20b6
001c25 0020b6: 20dc                : move.l  (A4)+, (A0)+
001c26 0020b8: 5380                : subq.l  #1, D0
001c27 0020ba: 66fa                : bne     $20b6
001c28 0020b6: 20dc                : move.l  (A4)+, (A0)+
001c75 0020b8: 5380                : subq.l  #1, D0
001c76 0020ba: 66fa                : bne     $20b6
001c77 0020b6: 20dc                : move.l  (A4)+, (A0)+
001c78 0020b8: 5380                : subq.l  #1, D0
001c79 0020ba: 66fa                : bne     $20b6
001c7a 0020b6: 20dc                : move.l  (A4)+, (A0)+
001cc7 0020b8: 5380                : subq.l  #1, D0
001cc8 0020ba: 66fa                : bne     $20b6
001cc9 0020b6: 20dc                : move.l  (A4)+, (A0)+
001cca 0020b8: 5380                : subq.l  #1, D0
001ccb 0020ba: 66fa                : bne     $20b6
001ccc 0020b6: 20dc                : move.l  (A4)+, (A0)+
001d19 0020b8: 5380                : subq.l  #1, D0
001d1a 0020ba: 66fa                : bne     $20b6
001d1b 0020b6: 20dc                : move.l  (A4)+, (A0)+
001d1c 0020b8: 5380                : subq.l  #1, D0
001d1d 0020ba: 66fa                : bne     $20b6
001d1e 0020b6: 20dc                : move.l  (A4)+, (A0)+
001d6b 0020b8: 5380                : subq.l  #1, D0
001d6c 0020ba: 66fa                : bne     $20b6
001d6d 0020b6: 20dc                : move.l  (A4)+, (A0)+
001d6e 0020b8: 5380                : subq.l  #1, D0
001d6f 0020ba: 66fa                : bne     $20b6
001d70 0020b6: 20dc                : move.l  (A4)+, (A0)+
001dbd 0020b8: 5380                : subq.l  #1, D0
001dbe 0020ba: 66fa                : bne     $20b6
001dbf 0020b6: 20dc                : move.l  (A4)+, (A0)+
001dc0 0020b8: 5380                : subq.l  #1, D0
001dc1 0020ba: 66fa                : bne     $20b6
001dc2 0020b6: 20dc                : move.l  (A4)+, (A0)+
001e0f 0020b8: 5380                : subq.l  #1, D0
001e10 0020ba: 66fa                : bne     $20b6
001e11 0020b6: 20dc                : move.l  (A4)+, (A0)+
001e12 0020b8: 5380                : subq.l  #1, D0
001e13 0020ba: 66fa                : bne     $20b6
001e14 0020b6: 20dc                : move.l  (A4)+, (A0)+
001e61 0020b8: 5380                : subq.l  #1, D0
001e62 0020ba: 66fa                : bne     $20b6
001e63 0020b6: 20dc                : move.l  (A4)+, (A0)+
001e64 0020b8: 5380                : subq.l  #1, D0
001e65 0020ba: 66fa                : bne     $20b6
001e66 0020b6: 20dc                : move.l  (A4)+, (A0)+
001eb3 0020b8: 5380                : subq.l  #1, D0
001eb4 0020ba: 66fa                : bne     $20b6
001eb5 0020b6: 20dc                : move.l  (A4)+, (A0)+
001eb6 0020b8: 5380                : subq.l  #1, D0
001eb7 0020ba: 66fa                : bne     $20b6
001eb8 0020b6: 20dc                : move.l  (A4)+, (A0)+
001f05 0020b8: 5380                : subq.l  #1, D0
001f06 0020ba: 66fa                : bne     $20b6
001f07 0020b6: 20dc                : move.l  (A4)+, (A0)+
001f08 0020b8: 5380                : subq.l  #1, D0
001f09 0020ba: 66fa                : bne     $20b6
001f0a 0020b6: 20dc                : move.l  (A4)+, (A0)+
001f57 0020b8: 5380                : subq.l  #1, D0
001f58 0020ba: 66fa                : bne     $20b6
001f59 0020b6: 20dc                : move.l  (A4)+, (A0)+
001f5a 0020b8: 5380                : subq.l  #1, D0
001f5b 0020ba: 66fa                : bne     $20b6
001f5c 0020b6: 20dc                : move.l  (A4)+, (A0)+
001fa9 0020b8: 5380                : subq.l  #1, D0
001faa 0020ba: 66fa                : bne     $20b6
001fab 0020b6: 20dc                : move.l  (A4)+, (A0)+
001fac 0020b8: 5380                : subq.l  #1, D0
001fad 0020ba: 66fa                : bne     $20b6
001fae 0020b6: 20dc                : move.l  (A4)+, (A0)+
001ffb 0020b8: 5380                : subq.l  #1, D0
001ffc 0020ba: 66fa                : bne     $20b6
001ffd 0020b6: 20dc                : move.l  (A4)+, (A0)+
001ffe 0020b8: 5380                : subq.l  #1, D0
001fff 0020ba: 66fa                : bne     $20b6
002000 0020b6: 20dc                : move.l  (A4)+, (A0)+
00204d 0020b8: 5380                : subq.l  #1, D0
00204e 0020ba: 66fa                : bne     $20b6
00204f 0020b6: 20dc                : move.l  (A4)+, (A0)+
002050 0020b8: 5380                : subq.l  #1, D0
002051 0020ba: 66fa                : bne     $20b6
002052 0020b6: 20dc                : move.l  (A4)+, (A0)+
00209f 0020b8: 5380                : subq.l  #1, D0
0020a0 0020ba: 66fa                : bne     $20b6
0020a1 0020b6: 20dc                : move.l  (A4)+, (A0)+
0020a2 0020b8: 5380                : subq.l  #1, D0
0020a3 0020ba: 66fa                : bne     $20b6
0020a4 0020b6: 20dc                : move.l  (A4)+, (A0)+
0020f1 0020b8: 5380                : subq.l  #1, D0
0020f2 0020ba: 66fa                : bne     $20b6
0020f3 0020b6: 20dc                : move.l  (A4)+, (A0)+
0020f4 0020b8: 5380                : subq.l  #1, D0
0020f5 0020ba: 66fa                : bne     $20b6
0020f6 0020b6: 20dc                : move.l  (A4)+, (A0)+
002143 0020b8: 5380                : subq.l  #1, D0
002144 0020ba: 66fa                : bne     $20b6
002145 0020b6: 20dc                : move.l  (A4)+, (A0)+
002146 0020b8: 5380                : subq.l  #1, D0
002147 0020ba: 66fa                : bne     $20b6
002148 0020b6: 20dc                : move.l  (A4)+, (A0)+
002195 0020b8: 5380                : subq.l  #1, D0
002196 0020ba: 66fa                : bne     $20b6
002197 0020b6: 20dc                : move.l  (A4)+, (A0)+
002198 0020b8: 5380                : subq.l  #1, D0
002199 0020ba: 66fa                : bne     $20b6
00219a 0020b6: 20dc                : move.l  (A4)+, (A0)+
0021e7 0020b8: 5380                : subq.l  #1, D0
0021e8 0020ba: 66fa                : bne     $20b6
0021e9 0020b6: 20dc                : move.l  (A4)+, (A0)+
0021ea 0020b8: 5380                : subq.l  #1, D0
0021eb 0020ba: 66fa                : bne     $20b6
0021ec 0020b6: 20dc                : move.l  (A4)+, (A0)+
002239 0020b8: 5380                : subq.l  #1, D0
00223a 0020ba: 66fa                : bne     $20b6
00223b 0020b6: 20dc                : move.l  (A4)+, (A0)+
00223c 0020b8: 5380                : subq.l  #1, D0
00223d 0020ba: 66fa                : bne     $20b6
00223e 0020b6: 20dc                : move.l  (A4)+, (A0)+
00228b 0020b8: 5380                : subq.l  #1, D0
00228c 0020ba: 66fa                : bne     $20b6
00228d 0020b6: 20dc                : move.l  (A4)+, (A0)+
00228e 0020b8: 5380                : subq.l  #1, D0
00228f 0020ba: 66fa                : bne     $20b6
002290 0020b6: 20dc                : move.l  (A4)+, (A0)+
0022dd 0020b8: 5380                : subq.l  #1, D0
0022de 0020ba: 66fa                : bne     $20b6
0022df 0020b6: 20dc                : move.l  (A4)+, (A0)+
0022e0 0020b8: 5380                : subq.l  #1, D0
0022e1 0020ba: 66fa                : bne     $20b6
0022e2 0020b6: 20dc                : move.l  (A4)+, (A0)+
00232f 0020b8: 5380                : subq.l  #1, D0
002330 0020ba: 66fa                : bne     $20b6
002331 0020b6: 20dc                : move.l  (A4)+, (A0)+
002332 0020b8: 5380                : subq.l  #1, D0
002333 0020ba: 66fa                : bne     $20b6
002334 0020b6: 20dc                : move.l  (A4)+, (A0)+
002381 0020b8: 5380                : subq.l  #1, D0
002382 0020ba: 66fa                : bne     $20b6
002383 0020b6: 20dc                : move.l  (A4)+, (A0)+
002384 0020b8: 5380                : subq.l  #1, D0
002385 0020ba: 66fa                : bne     $20b6
002386 0020b6: 20dc                : move.l  (A4)+, (A0)+
0023d3 0020b8: 5380                : subq.l  #1, D0
0023d4 0020ba: 66fa                : bne     $20b6
0023d5 0020b6: 20dc                : move.l  (A4)+, (A0)+
0023d6 0020b8: 5380                : subq.l  #1, D0
0023d7 0020ba: 66fa                : bne     $20b6
0023d8 0020b6: 20dc                : move.l  (A4)+, (A0)+
002425 0020b8: 5380                : subq.l  #1, D0
002426 0020ba: 66fa                : bne     $20b6
002427 0020b6: 20dc                : move.l  (A4)+, (A0)+
002428 0020b8: 5380                : subq.l  #1, D0
002429 0020ba: 66fa                : bne     $20b6
00242a 0020b6: 20dc                : move.l  (A4)+, (A0)+
002477 0020b8: 5380                : subq.l  #1, D0
002478 0020ba: 66fa                : bne     $20b6
002479 0020b6: 20dc                : move.l  (A4)+, (A0)+
00247a 0020b8: 5380                : subq.l  #1, D0
00247b 0020ba: 66fa                : bne     $20b6
00247c 0020b6: 20dc                : move.l  (A4)+, (A0)+
0024c9 0020b8: 5380                : subq.l  #1, D0
0024ca 0020ba: 66fa                : bne     $20b6
0024cb 0020b6: 20dc                : move.l  (A4)+, (A0)+
0024cc 0020b8: 5380                : subq.l  #1, D0
0024cd 0020ba: 66fa                : bne     $20b6
0024ce 0020b6: 20dc                : move.l  (A4)+, (A0)+
00251b 0020b8: 5380                : subq.l  #1, D0
00251c 0020ba: 66fa                : bne     $20b6
00251d 0020b6: 20dc                : move.l  (A4)+, (A0)+
00251e 0020b8: 5380                : subq.l  #1, D0
00251f 0020ba: 66fa                : bne     $20b6
002520 0020b6: 20dc                : move.l  (A4)+, (A0)+
00256d 0020b8: 5380                : subq.l  #1, D0
00256e 0020ba: 66fa                : bne     $20b6
00256f 0020b6: 20dc                : move.l  (A4)+, (A0)+
002570 0020b8: 5380                : subq.l  #1, D0
002571 0020ba: 66fa                : bne     $20b6
002572 0020b6: 20dc                : move.l  (A4)+, (A0)+
0025bf 0020b8: 5380                : subq.l  #1, D0
0025c0 0020ba: 66fa                : bne     $20b6
0025c1 0020b6: 20dc                : move.l  (A4)+, (A0)+
0025c2 0020b8: 5380                : subq.l  #1, D0
0025c3 0020ba: 66fa                : bne     $20b6
0025c4 0020b6: 20dc                : move.l  (A4)+, (A0)+
002611 0020b8: 5380                : subq.l  #1, D0
002612 0020ba: 66fa                : bne     $20b6
002613 0020b6: 20dc                : move.l  (A4)+, (A0)+
002614 0020b8: 5380                : subq.l  #1, D0
002615 0020ba: 66fa                : bne     $20b6
002616 0020b6: 20dc                : move.l  (A4)+, (A0)+
002663 0020b8: 5380                : subq.l  #1, D0
002664 0020ba: 66fa                : bne     $20b6
002665 0020b6: 20dc                : move.l  (A4)+, (A0)+
002666 0020b8: 5380                : subq.l  #1, D0
002667 0020ba: 66fa                : bne     $20b6
002668 0020b6: 20dc                : move.l  (A4)+, (A0)+
0026b5 0020b8: 5380                : subq.l  #1, D0
0026b6 0020ba: 66fa                : bne     $20b6
0026b7 0020b6: 20dc                : move.l  (A4)+, (A0)+
0026b8 0020b8: 5380                : subq.l  #1, D0
0026b9 0020ba: 66fa                : bne     $20b6
0026ba 0020b6: 20dc                : move.l  (A4)+, (A0)+
002707 0020b8: 5380                : subq.l  #1, D0
002708 0020ba: 66fa                : bne     $20b6
002709 0020b6: 20dc                : move.l  (A4)+, (A0)+
00270a 0020b8: 5380                : subq.l  #1, D0
00270b 0020ba: 66fa                : bne     $20b6
00270c 0020b6: 20dc                : move.l  (A4)+, (A0)+
002759 0020b8: 5380                : subq.l  #1, D0
00275a 0020ba: 66fa                : bne     $20b6
00275b 0020b6: 20dc                : move.l  (A4)+, (A0)+
00275c 0020b8: 5380                : subq.l  #1, D0
00275d 0020ba: 66fa                : bne     $20b6
00275e 0020b6: 20dc                : move.l  (A4)+, (A0)+
0027ab 0020b8: 5380                : subq.l  #1, D0
0027ac 0020ba: 66fa                : bne     $20b6
0027ad 0020b6: 20dc                : move.l  (A4)+, (A0)+
0027ae 0020b8: 5380                : subq.l  #1, D0
0027af 0020ba: 66fa                : bne     $20b6
0027b0 0020b6: 20dc                : move.l  (A4)+, (A0)+
0027fd 0020b8: 5380                : subq.l  #1, D0
0027fe 0020ba: 66fa                : bne     $20b6
0027ff 0020b6: 20dc                : move.l  (A4)+, (A0)+
002800 0020b8: 5380                : subq.l  #1, D0
002801 0020ba: 66fa                : bne     $20b6
002802 0020b6: 20dc                : move.l  (A4)+, (A0)+
00284f 0020b8: 5380                : subq.l  #1, D0
002850 0020ba: 66fa                : bne     $20b6
002851 0020b6: 20dc                : move.l  (A4)+, (A0)+
002852 0020b8: 5380                : subq.l  #1, D0
002853 0020ba: 66fa                : bne     $20b6
002854 0020b6: 20dc                : move.l  (A4)+, (A0)+
0028a1 0020b8: 5380                : subq.l  #1, D0
0028a2 0020ba: 66fa                : bne     $20b6
0028a3 0020b6: 20dc                : move.l  (A4)+, (A0)+
0028a4 0020b8: 5380                : subq.l  #1, D0
0028a5 0020ba: 66fa                : bne     $20b6
0028a6 0020b6: 20dc                : move.l  (A4)+, (A0)+
0028f3 0020b8: 5380                : subq.l  #1, D0
0028f4 0020ba: 66fa                : bne     $20b6
0028f5 0020b6: 20dc                : move.l  (A4)+, (A0)+
0028f6 0020b8: 5380                : subq.l  #1, D0
0028f7 0020ba: 66fa                : bne     $20b6
0028f8 0020b6: 20dc                : move.l  (A4)+, (A0)+
002945 0020b8: 5380                : subq.l  #1, D0
002946 0020ba: 66fa                : bne     $20b6
002947 0020b6: 20dc                : move.l  (A4)+, (A0)+
002948 0020b8: 5380                : subq.l  #1, D0
002949 0020ba: 66fa                : bne     $20b6
00294a 0020b6: 20dc                : move.l  (A4)+, (A0)+
002997 0020b8: 5380                : subq.l  #1, D0
002998 0020ba: 66fa                : bne     $20b6
002999 0020b6: 20dc                : move.l  (A4)+, (A0)+
00299a 0020b8: 5380                : subq.l  #1, D0
00299b 0020ba: 66fa                : bne     $20b6
00299c 0020b6: 20dc                : move.l  (A4)+, (A0)+
0029e9 0020b8: 5380                : subq.l  #1, D0
0029ea 0020ba: 66fa                : bne     $20b6
0029eb 0020b6: 20dc                : move.l  (A4)+, (A0)+
0029ec 0020b8: 5380                : subq.l  #1, D0
0029ed 0020ba: 66fa                : bne     $20b6
0029ee 0020b6: 20dc                : move.l  (A4)+, (A0)+
002a3b 0020b8: 5380                : subq.l  #1, D0
002a3c 0020ba: 66fa                : bne     $20b6
002a3d 0020b6: 20dc                : move.l  (A4)+, (A0)+
002a3e 0020b8: 5380                : subq.l  #1, D0
002a3f 0020ba: 66fa                : bne     $20b6
002a40 0020b6: 20dc                : move.l  (A4)+, (A0)+
002a8d 0020b8: 5380                : subq.l  #1, D0
002a8e 0020ba: 66fa                : bne     $20b6
002a8f 0020b6: 20dc                : move.l  (A4)+, (A0)+
002a90 0020b8: 5380                : subq.l  #1, D0
002a91 0020ba: 66fa                : bne     $20b6
002a92 0020b6: 20dc                : move.l  (A4)+, (A0)+
002adf 0020b8: 5380                : subq.l  #1, D0
002ae0 0020ba: 66fa                : bne     $20b6
002ae1 0020b6: 20dc                : move.l  (A4)+, (A0)+
002ae2 0020b8: 5380                : subq.l  #1, D0
002ae3 0020ba: 66fa                : bne     $20b6
002ae4 0020b6: 20dc                : move.l  (A4)+, (A0)+
002b31 0020b8: 5380                : subq.l  #1, D0
002b32 0020ba: 66fa                : bne     $20b6
002b33 0020b6: 20dc                : move.l  (A4)+, (A0)+
002b34 0020b8: 5380                : subq.l  #1, D0
002b35 0020ba: 66fa                : bne     $20b6
002b36 0020b6: 20dc                : move.l  (A4)+, (A0)+
002b83 0020b8: 5380                : subq.l  #1, D0
002b84 0020ba: 66fa                : bne     $20b6
002b85 0020b6: 20dc                : move.l  (A4)+, (A0)+
